datetime,lat,lon,ele
2025-09-04T15:02:06,37.088617,-83.168047,556.0
2025-09-04T15:02:07,37.088661,-83.168045,556.2
2025-09-04T15:02:08,37.088719,-83.168057,556.2
2025-09-04T15:02:09,37.088769,-83.168073,555.2
2025-09-04T15:02:10,37.088813,-83.168086,554.8
2025-09-04T15:02:14,37.088894,-83.168143,554.3
2025-09-04T15:02:18,37.088965,-83.168215,551.9
2025-09-04T15:02:19,37.088983,-83.168234,551.8
2025-09-04T15:02:28,37.089238,-83.168526,550.1
2025-09-04T15:02:29,37.089266,-83.168562,549.9
2025-09-04T15:02:34,37.08938,-83.16875,548.3
2025-09-04T15:02:38,37.089488,-83.168874,546.3
2025-09-04T15:02:39,37.089519,-83.168895,545.8
2025-09-04T15:02:42,37.089624,-83.168949,545.5
2025-09-04T15:02:47,37.089787,-83.168982,545.7
2025-09-04T15:02:48,37.089814,-83.168979,545.4
2025-09-04T15:02:49,37.089847,-83.168978,544.9
2025-09-04T15:02:51,37.089904,-83.168982,545.3
2025-09-04T15:02:54,37.090013,-83.169022,545.3
2025-09-04T15:02:57,37.090124,-83.169049,543.6
2025-09-04T15:02:58,37.090176,-83.169081,543.0
2025-09-04T15:02:59,37.090226,-83.169085,543.1
2025-09-04T15:03:02,37.090335,-83.169081,540.4
2025-09-04T15:03:05,37.090465,-83.169024,538.2
2025-09-04T15:03:08,37.090575,-83.168946,537.4
2025-09-04T15:03:09,37.090626,-83.168923,537.6
2025-09-04T15:03:14,37.090771,-83.168726,532.2
2025-09-04T15:03:18,37.090846,-83.16854,530.5
2025-09-04T15:03:19,37.090861,-83.168493,530.2
2025-09-04T15:03:28,37.090936,-83.168181,527.3
2025-09-04T15:03:29,37.090941,-83.168153,527.1
2025-09-04T15:03:38,37.090973,-83.167894,524.8
2025-09-04T15:03:39,37.090974,-83.167864,524.8
2025-09-04T15:03:46,37.091019,-83.167734,523.1
2025-09-04T15:03:49,37.091042,-83.167588,522.4
2025-09-04T15:03:50,37.091047,-83.167528,521.7
2025-09-04T15:03:55,37.091058,-83.167185,520.2
2025-09-04T15:03:59,37.091036,-83.166915,519.3
2025-09-04T15:04:00,37.091022,-83.166845,519.4
2025-09-04T15:04:03,37.090963,-83.166641,518.5
2025-09-04T15:04:06,37.090885,-83.16644,517.3
2025-09-04T15:04:09,37.090831,-83.166224,518.6
2025-09-04T15:04:10,37.090821,-83.166138,516.9
2025-09-04T15:04:12,37.090812,-83.165992,517.3
2025-09-04T15:04:15,37.090819,-83.165802,515.8
2025-09-04T15:04:17,37.090828,-83.165705,514.6
2025-09-04T15:04:19,37.090847,-83.165643,513.5
2025-09-04T15:04:20,37.090857,-83.165604,512.9
2025-09-04T15:04:23,37.090907,-83.165531,513.3
2025-09-04T15:04:25,37.090955,-83.165489,512.8
2025-09-04T15:04:27,37.091015,-83.165469,513.2
2025-09-04T15:04:29,37.091077,-83.165479,513.4
2025-09-04T15:04:30,37.091106,-83.165498,513.8
2025-09-04T15:04:33,37.091198,-83.165589,512.5
2025-09-04T15:04:39,37.091308,-83.165796,512.8
2025-09-04T15:04:40,37.091334,-83.165842,512.2
2025-09-04T15:04:43,37.091428,-83.165996,514.2
2025-09-04T15:04:44,37.091476,-83.16604,514.2
2025-09-04T15:04:49,37.091701,-83.166177,516.9
2025-09-04T15:04:50,37.091743,-83.166166,516.6
2025-09-04T15:04:52,37.091826,-83.166173,517.6
2025-09-04T15:04:54,37.091889,-83.166149,513.4
2025-09-04T15:04:56,37.091971,-83.166151,514.8
2025-09-04T15:04:59,37.092085,-83.166118,512.0
2025-09-04T15:05:00,37.092116,-83.166098,511.7
2025-09-04T15:05:05,37.09227,-83.165944,513.6
2025-09-04T15:05:06,37.092285,-83.165917,513.1
2025-09-04T15:05:10,37.092333,-83.165822,510.6
2025-09-04T15:05:15,37.092393,-83.165731,508.3
2025-09-04T15:05:16,37.092407,-83.165714,507.9
2025-09-04T15:05:20,37.092461,-83.165639,505.7
2025-09-04T15:05:27,37.092544,-83.165568,502.6
2025-09-04T15:05:28,37.092558,-83.165557,502.0
2025-09-04T15:05:32,37.092626,-83.165496,500.8
2025-09-04T15:05:37,37.092737,-83.165443,499.6
2025-09-04T15:05:38,37.092762,-83.165431,499.2
2025-09-04T15:05:41,37.092869,-83.165361,497.9
2025-09-04T15:05:44,37.092986,-83.165262,497.1
2025-09-04T15:05:45,37.093029,-83.165222,497.0
2025-09-04T15:05:47,37.093112,-83.165112,497.3
2025-09-04T15:05:48,37.093153,-83.16505,497.4
2025-09-04T15:05:52,37.093268,-83.164831,496.8
2025-09-04T15:05:54,37.093316,-83.164766,496.4
2025-09-04T15:05:58,37.093344,-83.164695,495.4
2025-09-04T15:05:59,37.093353,-83.164676,495.1
2025-09-04T15:06:06,37.093431,-83.164437,494.8
2025-09-04T15:06:08,37.093436,-83.164346,493.9
2025-09-04T15:06:09,37.093429,-83.164298,493.9
2025-09-04T15:06:13,37.093383,-83.164121,495.0
2025-09-04T15:06:18,37.093326,-83.163991,495.0
2025-09-04T15:06:19,37.093306,-83.163962,495.0
2025-09-04T15:06:22,37.093204,-83.16386,493.3
2025-09-04T15:06:28,37.092935,-83.163676,492.4
2025-09-04T15:06:29,37.092889,-83.163644,492.4
2025-09-04T15:06:35,37.092612,-83.163456,492.7
2025-09-04T15:06:38,37.092496,-83.163342,493.3
2025-09-04T15:06:39,37.09247,-83.163303,493.2
2025-09-04T15:06:41,37.092419,-83.163221,493.9
2025-09-04T15:06:45,37.092352,-83.163044,492.7
2025-09-04T15:06:48,37.092295,-83.162927,493.2
2025-09-04T15:06:49,37.092276,-83.162891,493.6
2025-09-04T15:06:59,37.092197,-83.162652,493.4
2025-09-04T15:07:00,37.092187,-83.162631,493.1
2025-09-04T15:07:06,37.092112,-83.162461,493.5
2025-09-04T15:07:09,37.092047,-83.162376,493.7
2025-09-04T15:07:10,37.092022,-83.162355,493.4
2025-09-04T15:07:13,37.091957,-83.162317,494.1
2025-09-04T15:07:24,37.091829,-83.162288,492.4
2025-09-04T15:07:25,37.09182,-83.162286,491.8
2025-09-04T15:07:34,37.091679,-83.162254,494.8
2025-09-04T15:07:35,37.091663,-83.162252,495.2
2025-09-04T15:07:39,37.091599,-83.162262,496.2
2025-09-04T15:07:44,37.091515,-83.162305,497.3
2025-09-04T15:07:45,37.091501,-83.162315,497.9
2025-09-04T15:07:54,37.091345,-83.16241,499.0
2025-09-04T15:07:55,37.091328,-83.162417,499.1
2025-09-04T15:08:00,37.091237,-83.162442,500.5
2025-09-04T15:08:04,37.091152,-83.162491,502.1
2025-09-04T15:08:05,37.091129,-83.162504,502.2
2025-09-04T15:08:09,37.091032,-83.162532,501.9
2025-09-04T15:08:14,37.09091,-83.162536,502.7
2025-09-04T15:08:15,37.090884,-83.162534,503.1
2025-09-04T15:08:19,37.090767,-83.162507,504.8
2025-09-04T15:08:24,37.090615,-83.162447,507.1
2025-09-04T15:08:25,37.090584,-83.162431,507.4
2025-09-04T15:08:28,37.090497,-83.162383,509.0
2025-09-04T15:08:34,37.090324,-83.162314,511.0
2025-09-04T15:08:35,37.090293,-83.162299,510.8
2025-09-04T15:08:38,37.090192,-83.162227,511.6
2025-09-04T15:08:44,37.090017,-83.162032,514.2
2025-09-04T15:08:45,37.089989,-83.161996,514.7
2025-09-04T15:08:47,37.089947,-83.161919,515.3
2025-09-04T15:08:49,37.089934,-83.161817,514.8
2025-09-04T15:08:51,37.089966,-83.161706,514.3
2025-09-04T15:08:54,37.09005,-83.161561,512.1
2025-09-04T15:08:55,37.090075,-83.161522,511.8
2025-09-04T15:09:00,37.09017,-83.161354,508.8
2025-09-04T15:09:04,37.090224,-83.161213,507.3
2025-09-04T15:09:05,37.090233,-83.161179,507.1
2025-09-04T15:09:09,37.090255,-83.160989,505.8
2025-09-04T15:09:14,37.090234,-83.16076,504.9
2025-09-04T15:09:15,37.090225,-83.160709,504.7
2025-09-04T15:09:17,37.090204,-83.160607,504.7
2025-09-04T15:09:24,37.090122,-83.160335,503.3
2025-09-04T15:09:25,37.090109,-83.160305,502.8
2025-09-04T15:09:34,37.089982,-83.16004,500.8
2025-09-04T15:09:35,37.089965,-83.160008,501.6
2025-09-04T15:09:41,37.089856,-83.159796,501.7
2025-09-04T15:09:44,37.089776,-83.159673,502.0
2025-09-04T15:09:45,37.089748,-83.159626,501.8
2025-09-04T15:09:48,37.08966,-83.159489,501.6
2025-09-04T15:09:51,37.089585,-83.159339,500.4
2025-09-04T15:09:52,37.089571,-83.159292,500.2
2025-09-04T15:09:54,37.08956,-83.159173,499.3
2025-09-04T15:09:55,37.08956,-83.159119,498.6
2025-09-04T15:09:57,37.089578,-83.159016,498.9
2025-09-04T15:09:59,37.089617,-83.15893,498.5
2025-09-04T15:10:01,37.089668,-83.15888,498.3
2025-09-04T15:10:03,37.089735,-83.158851,497.8
2025-09-04T15:10:04,37.089773,-83.158849,497.4
2025-09-04T15:10:05,37.089811,-83.158848,496.5
2025-09-04T15:10:10,37.089982,-83.158826,496.2
2025-09-04T15:10:14,37.090128,-83.158793,495.8
2025-09-04T15:10:15,37.090164,-83.158786,496.0
2025-09-04T15:10:17,37.090228,-83.158769,495.2
2025-09-04T15:10:24,37.090413,-83.15869,495.2
2025-09-04T15:10:25,37.09043,-83.158684,495.0
2025-09-04T15:10:31,37.090569,-83.15862,493.2
2025-09-04T15:10:34,37.090643,-83.158562,491.6
2025-09-04T15:10:35,37.090675,-83.158534,491.4
2025-09-04T15:10:39,37.090809,-83.158415,491.2
2025-09-04T15:10:44,37.090952,-83.158242,491.0
2025-09-04T15:10:45,37.090976,-83.158202,490.9
2025-09-04T15:10:47,37.091022,-83.158123,490.9
2025-09-04T15:10:50,37.091081,-83.157985,491.9
2025-09-04T15:10:52,37.091105,-83.157898,492.8
2025-09-04T15:10:54,37.091117,-83.157803,493.6
2025-09-04T15:10:55,37.091119,-83.157754,493.8
2025-09-04T15:10:58,37.091114,-83.157611,494.9
2025-09-04T15:11:00,37.0911,-83.157515,495.3
2025-09-04T15:11:04,37.091027,-83.157322,495.7
2025-09-04T15:11:05,37.091003,-83.157278,496.0
2025-09-04T15:11:12,37.090787,-83.156995,498.1
2025-09-04T15:11:14,37.090733,-83.1569,498.2
2025-09-04T15:11:15,37.090713,-83.156854,498.6
2025-09-04T15:11:17,37.090682,-83.156748,499.0
2025-09-04T15:11:19,37.090669,-83.156635,498.3
2025-09-04T15:11:24,37.090686,-83.156346,495.8
2025-09-04T15:11:25,37.090695,-83.156286,495.6
2025-09-04T15:11:30,37.090724,-83.155986,493.9
2025-09-04T15:11:34,37.090698,-83.15577,492.1
2025-09-04T15:11:35,37.09069,-83.155716,491.7
2025-09-04T15:11:41,37.090589,-83.155394,492.6
2025-09-04T15:11:44,37.090486,-83.155288,492.8
2025-09-04T15:11:45,37.090442,-83.15526,492.9
2025-09-04T15:11:47,37.090353,-83.15521,493.6
2025-09-04T15:11:50,37.090226,-83.15516,493.5
2025-09-04T15:11:52,37.090139,-83.155148,494.4
2025-09-04T15:11:54,37.090044,-83.15515,495.4
2025-09-04T15:11:55,37.089999,-83.155165,494.9
2025-09-04T15:11:56,37.089954,-83.15518,495.6
2025-09-04T15:11:58,37.089869,-83.15523,496.0
2025-09-04T15:12:04,37.089612,-83.155469,497.0
2025-09-04T15:12:05,37.089571,-83.155516,497.5
2025-09-04T15:12:08,37.089423,-83.155632,497.4
2025-09-04T15:12:10,37.089309,-83.155707,497.4
2025-09-04T15:12:14,37.089105,-83.155879,498.3
2025-09-04T15:12:15,37.089058,-83.155918,498.4
2025-09-04T15:12:18,37.088915,-83.156015,498.9
2025-09-04T15:12:20,37.088815,-83.156054,498.9
2025-09-04T15:12:22,37.088717,-83.156064,498.9
2025-09-04T15:12:24,37.088622,-83.156029,498.2
2025-09-04T15:12:25,37.088575,-83.155999,497.7
2025-09-04T15:12:27,37.088499,-83.155918,496.6
2025-09-04T15:12:29,37.088438,-83.155813,495.8
2025-09-04T15:12:34,37.088279,-83.155602,497.1
2025-09-04T15:12:35,37.08826,-83.155556,496.9
2025-09-04T15:12:37,37.088225,-83.155444,497.4
2025-09-04T15:12:39,37.088202,-83.155325,497.3
2025-09-04T15:12:44,37.088175,-83.154995,497.3
2025-09-04T15:12:45,37.088171,-83.154933,497.4
2025-09-04T15:12:51,37.088162,-83.154671,497.6
2025-09-04T15:12:54,37.088137,-83.154555,498.0
2025-09-04T15:12:55,37.08813,-83.154515,499.0
2025-09-04T15:12:57,37.088101,-83.154428,498.8
2025-09-04T15:13:01,37.087975,-83.154259,499.0
2025-09-04T15:13:03,37.087897,-83.154189,497.9
2025-09-04T15:13:04,37.087868,-83.154146,497.2
2025-09-04T15:13:05,37.08784,-83.154098,497.3
2025-09-04T15:13:07,37.087823,-83.154003,496.5
2025-09-04T15:13:09,37.087827,-83.153902,496.0
2025-09-04T15:13:12,37.08786,-83.153762,497.8
2025-09-04T15:13:14,37.087907,-83.153676,497.3
2025-09-04T15:13:15,37.087942,-83.153631,498.0
2025-09-04T15:13:18,37.088049,-83.153483,498.0
2025-09-04T15:13:20,37.088134,-83.153391,499.8
2025-09-04T15:13:23,37.088213,-83.153277,499.0
2025-09-04T15:13:24,37.088247,-83.153255,499.1
2025-09-04T15:13:25,37.08828,-83.153225,499.1
2025-09-04T15:13:26,37.088304,-83.153189,498.7
2025-09-04T15:13:29,37.088393,-83.153133,498.5
2025-09-04T15:13:31,37.088466,-83.153109,498.9
2025-09-04T15:13:34,37.088573,-83.153089,499.0
2025-09-04T15:13:35,37.088606,-83.153083,499.2
2025-09-04T15:13:44,37.088846,-83.153004,498.4
2025-09-04T15:13:45,37.088871,-83.152991,497.7
2025-09-04T15:13:48,37.088962,-83.152937,496.5
2025-09-04T15:13:51,37.089079,-83.15289,497.5
2025-09-04T15:13:54,37.089183,-83.152788,498.2
2025-09-04T15:13:55,37.089218,-83.152758,498.1
2025-09-04T15:13:56,37.089267,-83.152746,499.1
2025-09-04T15:13:57,37.089292,-83.152718,498.2
2025-09-04T15:14:00,37.089327,-83.152658,497.2
2025-09-04T15:14:05,37.089359,-83.152542,496.0
2025-09-04T15:14:06,37.089365,-83.152515,496.2
2025-09-04T15:14:12,37.089427,-83.152345,496.6
2025-09-04T15:14:15,37.089479,-83.152235,497.4
2025-09-04T15:14:16,37.0895,-83.152187,497.4
2025-09-04T15:14:22,37.089617,-83.151773,497.8
2025-09-04T15:14:25,37.089656,-83.151556,497.5
2025-09-04T15:14:26,37.089662,-83.151493,496.9
2025-09-04T15:14:30,37.089653,-83.15123,495.2
2025-09-04T15:14:33,37.089671,-83.151006,495.3
2025-09-04T15:14:35,37.089694,-83.150867,495.8
2025-09-04T15:14:36,37.089714,-83.150801,495.6
2025-09-04T15:14:37,37.089736,-83.150734,495.6
2025-09-04T15:14:38,37.089767,-83.150676,495.5
2025-09-04T15:14:40,37.089854,-83.150578,495.0
2025-09-04T15:14:42,37.089957,-83.150509,495.5
2025-09-04T15:14:43,37.090015,-83.150487,496.0
2025-09-04T15:14:45,37.090129,-83.150467,496.1
2025-09-04T15:14:46,37.090195,-83.15046,494.9
2025-09-04T15:14:49,37.090397,-83.150479,494.9
2025-09-04T15:14:51,37.090527,-83.150462,493.6
2025-09-04T15:14:53,37.090648,-83.15048,493.5
2025-09-04T15:14:54,37.090711,-83.150464,493.6
2025-09-04T15:14:55,37.090767,-83.150465,491.4
2025-09-04T15:14:56,37.090836,-83.15046,491.9
2025-09-04T15:14:58,37.090942,-83.150457,491.3
2025-09-04T15:15:02,37.091161,-83.150402,491.2
2025-09-04T15:15:05,37.091291,-83.150311,490.7
2025-09-04T15:15:06,37.091339,-83.150274,491.3
2025-09-04T15:15:12,37.091554,-83.149994,491.2
2025-09-04T15:15:15,37.09165,-83.149891,489.9
2025-09-04T15:15:16,37.091689,-83.149864,489.7
2025-09-04T15:15:17,37.091731,-83.149845,489.4
2025-09-04T15:15:19,37.091803,-83.149833,489.1
2025-09-04T15:15:21,37.091863,-83.149855,488.8
2025-09-04T15:15:25,37.092011,-83.150026,488.6
2025-09-04T15:15:26,37.09206,-83.150074,487.8
2025-09-04T15:15:29,37.092198,-83.150206,486.8
2025-09-04T15:15:35,37.092507,-83.150422,486.6
2025-09-04T15:15:36,37.092548,-83.150461,487.4
2025-09-04T15:15:37,37.092587,-83.150498,487.7
2025-09-04T15:15:41,37.092706,-83.150653,489.2
2025-09-04T15:15:45,37.092776,-83.150832,488.6
2025-09-04T15:15:46,37.092814,-83.150899,488.3
2025-09-04T15:15:49,37.09285,-83.15104,487.9
2025-09-04T15:15:51,37.092861,-83.151132,490.2
2025-09-04T15:15:58,37.092851,-83.151191,493.9
2025-09-04T15:15:59,37.09283,-83.151232,495.3
2025-09-04T15:16:07,37.092849,-83.151348,494.5
2025-09-04T15:16:11,37.092871,-83.151406,493.9
2025-09-04T15:16:12,37.092875,-83.151412,493.8
2025-09-04T15:16:13,37.092879,-83.15142,493.9
2025-09-04T15:16:15,37.092863,-83.151373,495.8
2025-09-04T15:16:23,37.092914,-83.15149,497.3
2025-09-04T15:16:24,37.092918,-83.151492,496.0
2025-09-04T15:16:30,37.09297,-83.15154,491.3
2025-09-04T15:16:41,37.093021,-83.151606,488.5
2025-09-04T15:16:45,37.09304,-83.151646,486.6
2025-09-04T15:16:46,37.093045,-83.151658,486.5
2025-09-04T15:17:06,37.093099,-83.151854,480.7
2025-09-04T15:17:07,37.093102,-83.151868,481.0
2025-09-04T15:17:12,37.093116,-83.151934,480.4
2025-09-04T15:17:29,37.093116,-83.152051,478.2
2025-09-04T15:17:36,37.093132,-83.152082,473.4
2025-09-04T15:17:37,37.093136,-83.152084,473.1
2025-09-04T15:17:43,37.093167,-83.152094,472.0
2025-09-04T15:17:54,37.09325,-83.152074,466.7
2025-09-04T15:18:03,37.093306,-83.152082,463.1
2025-09-04T15:18:04,37.093312,-83.152083,462.4
2025-09-04T15:18:19,37.093403,-83.152117,457.9
2025-09-04T15:18:26,37.093481,-83.152106,453.8
2025-09-04T15:18:27,37.093493,-83.152106,453.8
2025-09-04T15:18:36,37.093593,-83.152107,449.9
2025-09-04T15:19:01,37.093663,-83.152075,448.1
2025-09-04T15:19:02,37.093671,-83.152073,448.3
2025-09-04T15:19:10,37.093703,-83.152057,446.1
2025-09-04T15:19:21,37.093751,-83.152053,446.6
2025-09-04T15:19:39,37.093843,-83.152081,446.5
2025-09-04T15:19:46,37.093886,-83.152079,443.7
2025-09-04T15:19:52,37.093932,-83.152095,441.7
2025-09-04T15:20:03,37.094004,-83.152093,440.3
2025-09-04T15:20:04,37.094009,-83.152089,440.5
2025-09-04T15:20:13,37.094086,-83.1521,436.5
2025-09-04T15:20:14,37.094168,-83.152085,427.3
2025-09-04T15:20:25,37.094225,-83.152097,427.0
2025-09-04T15:20:41,37.094263,-83.152128,428.2
2025-09-04T15:20:49,37.094336,-83.152144,428.8
2025-09-04T15:20:50,37.094347,-83.152146,429.0
2025-09-04T15:20:54,37.094386,-83.152151,429.9
2025-09-04T15:21:08,37.094463,-83.152106,428.3
2025-09-04T15:21:11,37.094508,-83.152098,430.0
2025-09-04T15:21:12,37.094517,-83.152095,429.0
2025-09-04T15:21:21,37.094607,-83.152073,425.3
2025-09-04T15:21:28,37.094692,-83.152086,425.8
2025-09-04T15:21:29,37.094708,-83.152088,425.9
2025-09-04T15:21:31,37.094742,-83.152091,425.1
2025-09-04T15:21:36,37.094839,-83.152076,419.6
2025-09-04T15:21:39,37.094879,-83.15206,418.4
2025-09-04T15:21:40,37.0949,-83.152056,419.4
2025-09-04T15:21:44,37.094964,-83.152047,418.9
2025-09-04T15:22:04,37.095066,-83.152003,416.6
2025-09-04T15:22:05,37.095074,-83.152,416.0
2025-09-04T15:22:10,37.095106,-83.15198,413.2
2025-09-04T15:22:17,37.095122,-83.151955,411.9
2025-09-04T15:22:30,37.095486,-83.151793,419.5
2025-09-04T15:22:31,37.095523,-83.151747,418.3
2025-09-04T15:22:33,37.095565,-83.151646,415.8
2025-09-04T15:22:34,37.095579,-83.151587,414.6
2025-09-04T15:22:35,37.095598,-83.151531,414.0
2025-09-04T15:22:38,37.095652,-83.151363,412.8
2025-09-04T15:22:39,37.095701,-83.151315,413.1
2025-09-04T15:22:44,37.095805,-83.151045,408.5
2025-09-04T15:22:45,37.095836,-83.150992,408.5
2025-09-04T15:22:50,37.09592,-83.150761,405.2
2025-09-04T15:22:54,37.095948,-83.150604,404.5
2025-09-04T15:22:55,37.095954,-83.150574,404.6
2025-09-04T15:22:56,37.095956,-83.15055,404.8
2025-09-04T15:22:57,37.095996,-83.150531,399.1
2025-09-04T15:22:59,37.096031,-83.150546,398.6
2025-09-04T15:23:03,37.096102,-83.150595,398.3
2025-09-04T15:23:04,37.096124,-83.150607,397.5
2025-09-04T15:23:13,37.096376,-83.150716,395.4
2025-09-04T15:23:14,37.096406,-83.150725,395.9
2025-09-04T15:23:23,37.096636,-83.150773,401.5
2025-09-04T15:23:24,37.09666,-83.150777,401.2
2025-09-04T15:23:28,37.096724,-83.150796,402.1
2025-09-04T15:23:33,37.0968,-83.150787,404.9
2025-09-04T15:23:34,37.096811,-83.150788,403.4
2025-09-04T15:23:37,37.096848,-83.150808,402.5
2025-09-04T15:23:39,37.096873,-83.150844,401.2
2025-09-04T15:23:40,37.096877,-83.150865,401.0
2025-09-04T15:23:44,37.096859,-83.150922,397.8
2025-09-04T15:23:45,37.096851,-83.150938,398.0
2025-09-04T15:23:54,37.096687,-83.151174,400.7
2025-09-04T15:23:55,37.096662,-83.151207,400.6
2025-09-04T15:23:59,37.096593,-83.151339,403.4
2025-09-04T15:24:04,37.09653,-83.151509,404.7
2025-09-04T15:24:05,37.096522,-83.151539,404.7
2025-09-04T15:24:08,37.096507,-83.151642,404.2
2025-09-04T15:24:11,37.096522,-83.151775,406.1
2025-09-04T15:24:14,37.096548,-83.151897,405.9
2025-09-04T15:24:15,37.096556,-83.151941,405.1
2025-09-04T15:24:19,37.096615,-83.152165,406.1
2025-09-04T15:24:24,37.096676,-83.152325,409.0
2025-09-04T15:24:25,37.096689,-83.152359,408.8
2025-09-04T15:24:30,37.096768,-83.152538,410.9
2025-09-04T15:24:34,37.096824,-83.152715,412.3
2025-09-04T15:24:35,37.096837,-83.152755,413.1
2025-09-04T15:24:39,37.096899,-83.152916,413.8
2025-09-04T15:24:44,37.097021,-83.153123,415.4
2025-09-04T15:24:45,37.097048,-83.153164,414.8
2025-09-04T15:24:52,37.097268,-83.15345,411.8
2025-09-04T15:24:54,37.097319,-83.153547,416.0
2025-09-04T15:24:55,37.097339,-83.153606,415.7
2025-09-04T15:24:58,37.097429,-83.153753,417.3
2025-09-04T15:25:00,37.097497,-83.153815,417.4
2025-09-04T15:25:04,37.097594,-83.153985,418.3
2025-09-04T15:25:05,37.097612,-83.154023,418.9
2025-09-04T15:25:07,37.097644,-83.154088,417.2
2025-09-04T15:25:14,37.097797,-83.154305,414.7
2025-09-04T15:25:15,37.097828,-83.154347,414.2
2025-09-04T15:25:21,37.09802,-83.15461,413.6
2025-09-04T15:25:24,37.098067,-83.154695,415.3
2025-09-04T15:25:25,37.09808,-83.154719,415.9
2025-09-04T15:25:29,37.09812,-83.15478,414.9
2025-09-04T15:25:34,37.098146,-83.154852,416.6
2025-09-04T15:25:59,37.098114,-83.154794,420.6
2025-09-04T15:26:00,37.098113,-83.154786,421.0
2025-09-04T15:26:05,37.098121,-83.154819,422.0
2025-09-04T15:26:10,37.098182,-83.154893,421.9
2025-09-04T15:26:11,37.098191,-83.154921,421.9
2025-09-04T15:26:12,37.098202,-83.154961,422.0
2025-09-04T15:26:14,37.098212,-83.155033,423.9
2025-09-04T15:26:33,37.098195,-83.155217,421.2
2025-09-04T15:26:34,37.098197,-83.155224,420.1
2025-09-04T15:26:45,37.098218,-83.155249,417.1
2025-09-04T15:26:54,37.09824,-83.155402,413.5
2025-09-04T15:26:55,37.098243,-83.155425,413.7
2025-09-04T15:27:04,37.098278,-83.155645,412.0
2025-09-04T15:27:05,37.098285,-83.155667,412.2
2025-09-04T15:27:14,37.098367,-83.155827,414.7
2025-09-04T15:27:15,37.098371,-83.155837,414.5
2025-09-04T15:27:16,37.098465,-83.156049,419.7
2025-09-04T15:27:18,37.098485,-83.156116,420.4
2025-09-04T15:27:20,37.098481,-83.156192,423.1
2025-09-04T15:27:21,37.09847,-83.156228,423.4
2025-09-04T15:27:25,37.098395,-83.156356,423.8
2025-09-04T15:27:26,37.09838,-83.156395,423.9
2025-09-04T15:27:28,37.098363,-83.156479,424.3
2025-09-04T15:27:32,37.09835,-83.156642,419.1
2025-09-04T15:27:35,37.09831,-83.156761,418.9
2025-09-04T15:27:36,37.098297,-83.156795,418.6
2025-09-04T15:27:38,37.098272,-83.156862,419.2
2025-09-04T15:27:41,37.09826,-83.156998,419.1
2025-09-04T15:27:45,37.098226,-83.157176,420.3
2025-09-04T15:27:46,37.098212,-83.157216,420.6
2025-09-04T15:27:49,37.098162,-83.157321,420.9
2025-09-04T15:27:55,37.098114,-83.157501,420.7
2025-09-04T15:27:56,37.09811,-83.15754,421.1
2025-09-04T15:28:02,37.098055,-83.157736,420.2
2025-09-04T15:28:08,37.098052,-83.15782,416.8
2025-09-04T15:28:09,37.098052,-83.157841,417.1
2025-09-04T15:28:14,37.098034,-83.157974,417.9
2025-09-04T15:28:18,37.098043,-83.158052,418.0
2025-09-04T15:28:27,37.098141,-83.158273,418.6
2025-09-04T15:28:28,37.098143,-83.158307,420.3
2025-09-04T15:28:30,37.098126,-83.158372,419.6
2025-09-04T15:28:37,37.098,-83.15859,424.8
2025-09-04T15:28:38,37.09798,-83.158613,424.7
2025-09-04T15:28:43,37.097891,-83.158754,434.1
2025-09-04T15:28:47,37.097862,-83.158835,434.7
2025-09-04T15:28:48,37.097857,-83.158859,434.6
2025-09-04T15:28:52,37.097842,-83.158939,436.2
2025-09-04T15:28:57,37.097797,-83.159091,437.5
2025-09-04T15:28:58,37.09779,-83.159126,437.6
2025-09-04T15:29:07,37.097728,-83.159411,440.6
2025-09-04T15:29:08,37.097725,-83.159445,441.8
2025-09-04T15:29:14,37.097702,-83.159639,439.7
2025-09-04T15:29:17,37.097678,-83.159727,442.0
2025-09-04T15:29:18,37.097671,-83.159753,442.7
2025-09-04T15:29:27,37.097608,-83.159979,448.6
2025-09-04T15:29:28,37.097603,-83.159999,448.8
2025-09-04T15:29:35,37.097558,-83.160137,452.7
2025-09-04T15:29:38,37.097549,-83.160201,453.6
2025-09-04T15:29:39,37.097548,-83.160212,454.1
2025-09-04T15:29:47,37.097545,-83.160287,455.0
2025-09-04T15:29:51,37.097487,-83.160338,456.4
2025-09-04T15:29:53,37.09744,-83.160347,456.2
2025-09-04T15:29:54,37.097411,-83.160348,456.9
2025-09-04T15:29:56,37.097341,-83.160352,457.5
2025-09-04T15:29:59,37.097216,-83.160375,458.0
2025-09-04T15:30:03,37.097089,-83.160426,457.9
2025-09-04T15:30:04,37.097062,-83.160425,457.5
2025-09-04T15:30:09,37.096844,-83.160377,459.3
2025-09-04T15:30:11,37.096751,-83.160316,460.1
2025-09-04T15:30:13,37.096702,-83.160299,460.3
2025-09-04T15:30:14,37.096678,-83.1603,460.3
2025-09-04T15:30:15,37.096656,-83.160311,460.6
2025-09-04T15:30:16,37.096639,-83.160337,460.4
2025-09-04T15:30:18,37.096636,-83.160402,459.8
2025-09-04T15:30:20,37.096658,-83.160451,458.6
2025-09-04T15:30:23,37.096713,-83.160496,461.3
2025-09-04T15:30:24,37.096731,-83.16051,463.2
2025-09-04T15:30:31,37.096809,-83.160564,463.5
2025-09-04T15:30:36,37.096869,-83.160629,462.5
2025-09-04T15:30:37,37.09688,-83.160649,461.7
